SMILES,Scaffold,R-groups,NLL
COc1cccc(COc2cc(F)cc(CCN3CCC(NC(C)=O)CC3)[c:0]2[CH2:0]O)c1,OC[*],C1(NC(C)=O)CCN(CCc2c(*)c(OCc3cc(OC)ccc3)cc(F)c2)CC1,34.25493240356445
O=[N+]([O-])c1cc([O:0][CH2:0]O)c(Br)c(F)c1F,OC[*],c1c(O*)c(Br)c(F)c(F)c1[N+](=O)[O-],15.477583885192871
Cc1cccc(S(=O)(=O)OC(CNCC(=O)O)C[C:0](O)([CH2:0]O)c2cc(OCc3cccc(C#N)c3)ccc2[N+](=O)[O-])c1C,OC[*],C(NCC(O)=O)C(CC(O)(*)c1cc(OCc2cc(C#N)ccc2)ccc1[N+](=O)[O-])OS(c1c(C)c(C)ccc1)(=O)=O,48.22583770751953
C[N+](O)(CCCSc1c([N+](=O)[O-])cccc1[N+](=O)[O-])OC(=O)c1cccc(C(F)(F)F)c1C=CC(O[N+](=O)[O-])C(=O)NCc1c(F)c(O[C:0](=O)[CH2:0]O)c(F)c(F)c1NC(=O)CC(=O)N1CC2CCC1CC2c1c(C(F)F)cc([N+](=O)[O-])c(OCC(F)(F)F)c1[N+](=O)[O-],OC[*],C(NCc1c(F)c(OC(*)=O)c(F)c(F)c1NC(CC(N1C2CC(c3c(C(F)F)cc([N+](=O)[O-])c(OCC(F)(F)F)c3[N+](=O)[O-])C(CC2)C1)=O)=O)(=O)C(O[N+]([O-])=O)C=Cc1c(C(F)(F)F)cccc1C(O[N+](CCCSc2c([N+](=O)[O-])cccc2[N+]([O-])=O)(C)O)=O,111.5852279663086
O=[N+]([O-])c1cc(F)c([O:0][CH2:0]O)cc1SC(F)(F)F,OC[*],FC(F)(F)Sc1cc(O*)c(F)cc1[N+]([O-])=O,16.332229614257812
C[N+:0]1([CH2:0]O)CCCC(CC(=O)NCc2c(F)cccc2C2(OCc3c(Cl)cccc3Cl)CCCC2)CC1,OC[*],C(NC(CC1CC[N+](C)(*)CCC1)=O)c1c(C2(OCc3c(Cl)cccc3Cl)CCCC2)cccc1F,47.7943000793457
Cc1cccc([C:0](=O)[CH2:0]O)c1CS(=O)(=O)N1C2CCC1S(=O)(=O)N2,OC[*],C1CC2N(S(=O)(=O)Cc3c(C)cccc3C(=O)*)C1NS2(=O)=O,31.284942626953125
O=C(NOC(c1ccccc1)c1cc([O:0][CH2:0]O)cc([N+](=O)[O-])c1OCCN1CCCCC1)c1ccccc1,OC[*],O(c1c(C(ONC(=O)c2ccccc2)c2ccccc2)cc(O*)cc1[N+]([O-])=O)CCN1CCCCC1,36.25019073486328
CC(C)(F)c1cc([O:0][CH2:0]O)c(C2CC3NC(C(=O)O)C32)c(F)c1CN1CCC2(CCCN(C(=O)c3c(Cl)cc(Cl)cc3C(=O)O)C2)C1=O,OC[*],FC(c1cc(O*)c(C2CC3NC(C(O)=O)C23)c(F)c1CN1CCC2(CN(C(=O)c3c(Cl)cc(Cl)cc3C(O)=O)CCC2)C1=O)(C)C,54.03525924682617
C[C:0](C)([CH2:0]O)CNC(=O)NC(=O)C1CCN(c2c(S(=O)(=O)NC(=O)NCc3ccccc3OC(F)(F)F)ccc(Cl)c2OCCCSCC(O)(F)C(F)(F)F)CC1,OC[*],C1CC(C(=O)NC(NCC(C)(*)C)=O)CCN1c1c(OCCCSCC(O)(C(F)(F)F)F)c(Cl)ccc1S(=O)(=O)NC(NCc1c(OC(F)(F)F)cccc1)=O,58.53615951538086
O[CH2:0][O:0]c1c(F)c(F)c(Cl)c(F)c1CNCCCN1CCCC(N2CCCCC2)C1,OC[*],C(CCNCc1c(F)c(Cl)c(F)c(F)c1O*)N1CC(N2CCCCC2)CCC1,24.73511505126953
Cc1c(F)c(F)c(C(F)(F)F)c(OC(=O)C2=CC([N+](=O)[O-])=C(N3CCCCN4C(=O)CN(CC3)CC4(C)c3cc(OCC(C)(O)O)cc(C(C)(C)O)c3)C=CC(O)C2(C)C)c1[O:0][CH2:0]O,OC[*],Cc1c(O*)c(OC(c2cc([N+](=O)[O-])c(N3CCN(CC(N4CCCC3)=O)CC4(C)c4cc(C(O)(C)C)cc(OCC(O)(C)O)c4)C=CC(O)C2(C)C)=O)c(C(F)(F)F)c(F)c1F,78.50474548339844
OC[CH2:0][CH2:0]O,OC[*],OCC*,9.227575302124023
C[C:0](O)([CH2:0]O)COc1c(Cc2ccccc2Cl)c(C(=O)OC(C)(C)C)c(ON2CCCC2=O)c2c1C(OCc1ccccc1OCc1c(Cl)cccc1Cl)=CC2,OC[*],C1c2c(c(OCC(O)(C)*)c(Cc3c(Cl)cccc3)c(C(=O)OC(C)(C)C)c2ON2CCCC2=O)c(OCc2c(OCc3c(Cl)cccc3Cl)cccc2)c1,49.959407806396484
CC[C:0](C)(C)[CH2:0]O,OC[*],CC(CC)(C)*,13.700714111328125
CCOC(=O)c1c[c:0]([CH2:0]O)ccc1OCC(=O)Nc1cc(OCc2c(C(=O)OCC#N)ccc(Cl)c2Cl)c(OCc2cc([N+](=O)[O-])ccc2NC(C)(C)C)cc1Cl,OC[*],*c1ccc(OCC(=O)Nc2cc(OCc3c(Cl)c(Cl)ccc3C(=O)OCC#N)c(OCc3cc([N+]([O-])=O)ccc3NC(C)(C)C)cc2Cl)c(C(OCC)=O)c1,55.17675018310547
O=[C:0]([CH2:0]O)Nc1ccc(Cl)c(Cl)c1N1CCC(NC(=O)c2cc(C(F)(F)F)cc(Cl)c2F)C12CCCCN2,OC[*],C1CN(c2c(Cl)c(Cl)ccc2NC(*)=O)C2(NCCCC2)C1NC(=O)c1c(F)c(Cl)cc(C(F)(F)F)c1,45.96968460083008
C[CH:0]([CH2:0]O)C(=O)OC1NC(Cc2c(F)c(F)c(F)c(F)c2F)(C(=O)C(F)(F)F)c2c1cc(OCC(C)(O)C(F)(F)F)cc2N1CCN(C(C)(C)O)CC1,OC[*],C1(OC(=O)C(C)*)NC(C(=O)C(F)(F)F)(Cc2c(F)c(F)c(F)c(F)c2F)c2c(N3CCN(C(C)(O)C)CC3)cc(OCC(O)(C)C(F)(F)F)cc21,61.69865036010742
CC1(Oc2ccccc2OCc2cc(Cc3ccccc3Cl)c(OCC(=O)OCc3c(C(=O)O)cc(Cl)cc3C(=O)O)cc2Cl)CCN(C[CH2:0][CH2:0]O)CC1,OC[*],c1ccc(OC2(C)CCN(CC*)CC2)c(OCc2cc(Cc3c(Cl)cccc3)c(OCC(=O)OCc3c(C(=O)O)cc(Cl)cc3C(=O)O)cc2Cl)c1,47.25102615356445
Cc1ccccc1NC(=S)NCCN1CC[C:0](O)([CH2:0]O)CC1,OC[*],C1CN(CCNC(Nc2c(C)cccc2)=S)CCC1(*)O,25.165407180786133
CC(C)(CNCC(O)C(O)CC1C(=O)NC2NC(=O)NC21)[N:0]([CH2:0]O)Cc1c(F)c(F)c(F)c(C(F)(F)F)c1F,OC[*],CC(N(Cc1c(F)c(C(F)(F)F)c(F)c(F)c1F)*)(C)CNCC(C(CC1C2NC(=O)NC2NC1=O)O)O,43.456573486328125
CC(C)(O)COc1c([O:0][CH2:0]O)c(F)c([N+](=O)[O-])c(F)c1[N+](=O)[O-],OC[*],c1(OCC(C)(C)O)c(O*)c(F)c([N+]([O-])=O)c(F)c1[N+](=O)[O-],22.161182403564453
COc1cc2c(cc1[O:0][CH2:0]O)C(=O)N(c1cc(F)ccc1C)C(=O)OC2,OC[*],c1c(N2C(=O)OCc3c(cc(O*)c(OC)c3)C2=O)c(C)ccc1F,33.285621643066406
O[CH2:0][O:0]c1c(Cl)cc(Cl)c(Cl)c1Cl,OC[*],c1(Cl)c(O*)c(Cl)cc(Cl)c1Cl,10.88691520690918
CN1CCN(Cc2c(Cl)ccc(Cl)c2COc2cccc(NC(=O)Nc3ccc(OC(F)(F)F)cc3)c2[C:0](O)([CH2:0]O)C(F)(F)F)CC1,OC[*],FC(C(*)(O)c1c(OCc2c(Cl)ccc(Cl)c2CN2CCN(C)CC2)cccc1NC(=O)Nc1ccc(OC(F)(F)F)cc1)(F)F,41.243892669677734
O[CH2:0][O:0]c1c(F)c(F)c(F)c(F)c1F,OC[*],c1(O*)c(F)c(F)c(F)c(F)c1F,7.35734224319458
Cc1cccc(N2CCN(CCOC(=O)[CH2:0][CH2:0]O)CC2)c1C,OC[*],C(C(OCCN1CCN(c2c(C)c(C)ccc2)CC1)=O)*,18.539072036743164
O=C(NC1CCCCC1O)c1cc(F)cc[c:0]1[CH2:0]O,OC[*],C(NC1CCCCC1O)(=O)c1c(*)ccc(F)c1,24.134096145629883
COc1ccc(C2(CCNCc3c(Cl)cc(NC(=O)CCl)cc3[N+](=O)[O-])C(Oc3cccc(C)c3[N+](=O)[O-])CC[N:0]2[CH2:0]O)cc1OC,OC[*],c1(OC2CCN(*)C2(CCNCc2c(Cl)cc(NC(CCl)=O)cc2[N+](=O)[O-])c2cc(OC)c(OC)cc2)c([N+](=O)[O-])c(C)ccc1,43.794647216796875
O=C(O)[CH2:0][CH2:0]O,OC[*],O=C(O)C*,8.855059623718262
Cc1cccc(N2CCN(CCCOC(C)(CN3CCOCC3)c3c(OCc4c(Cl)cc(Cl)cc4NC(=O)[CH2:0][CH2:0]O)cc(F)cc3[N+](=O)[O-])CC2)c1C,OC[*],C1CN(CC(c2c(OCc3c(Cl)cc(Cl)cc3NC(=O)C*)cc(F)cc2[N+](=O)[O-])(C)OCCCN2CCN(c3c(C)c(C)ccc3)CC2)CCO1,49.18790817260742
CCN1CCCN(CCNC(=O)Oc2c(OCC=NNC(=O)c3c(Cl)cccc3Cl)cc([C:0](O)([CH2:0]O)Cc3ccccc3C(=O)O)cc2[N+](=O)[O-])CC1,OC[*],O=C(O)c1c(CC(*)(O)c2cc(OCC=NNC(c3c(Cl)cccc3Cl)=O)c(OC(NCCN4CCCN(CC)CC4)=O)c([N+]([O-])=O)c2)cccc1,56.13786697387695
CCc1c(-c2ccccc2OCc2ccccc2)oc(C(=O)Nc2cc(COC(=O)CCCNC(C)=O)c(OCC[N:0]([CH2:0]O)CC(=O)O)cc2C)c1C(=O)OCCNCCc1c(OC)ccc(OC)c1[N+](=O)[O-],OC[*],C(OCc1c(OCCN(CC(O)=O)*)cc(C)c(NC(=O)c2oc(-c3c(OCc4ccccc4)cccc3)c(CC)c2C(=O)OCCNCCc2c(OC)ccc(OC)c2[N+](=O)[O-])c1)(CCCNC(C)=O)=O,87.92998504638672
O=C([CH2:0][CH2:0]O)NC1CN2CCC1CC2,OC[*],C(NC1CN2CCC1CC2)(=O)C*,14.6527738571167
CC(C)(Oc1ccccc1CCC(=O)NC1CCCCN1Nc1cc(OCc2ccccc2)c([N+](=O)[O-])cc1CNC(=O)Oc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1CN1C2CC2CC1(C)[O:0][CH2:0]O)C(=O)O,OC[*],O(*)C1(C)CC2CC2N1Cc1c(OC(NCc2c(NN3CCCCC3NC(CCc3c(OC(C)(C)C(=O)O)cccc3)=O)cc(OCc3ccccc3)c([N+](=O)[O-])c2)=O)cc([N+](=O)[O-])cc1[N+]([O-])=O,66.03182220458984
C[C:0](O)([CH2:0]O)CCN1CCN(C(=O)c2cccc(CNCc3ccc(F)cc3Oc3cc(Cl)c(Cl)cc3C(O)(F)CF)c2Cl)CC1,OC[*],N1(CCC(C)(*)O)CCN(C(c2c(Cl)c(CNCc3c(Oc4cc(Cl)c(Cl)cc4C(O)(CF)F)cc(F)cc3)ccc2)=O)CC1,49.39029312133789
O=[C:0]([CH2:0]O)NN=Cc1ccc(OCC(Cl)(Cl)Cl)c([N+](=O)[O-])c1,OC[*],c1(C=NNC(*)=O)cc([N+]([O-])=O)c(OCC(Cl)(Cl)Cl)cc1,21.72746467590332
CCCCOc1cccc(C(=O)OCCCN2CCCC2)c1CNS(=O)(=O)c1ccc(F)cc1[N+:0](=O)[CH2:0]O,OC[*],c1(OCCCC)c(CNS(=O)(=O)c2ccc(F)cc2[N+](=O)*)c(C(OCCCN2CCCC2)=O)ccc1,42.65346145629883
C[n+]1ccc(COC(=O)NCc2cc(CN3CS(=O)(=O)CC34CCCC(=O)N4[C:0](C)(C)[CH2:0]O)cc(C(=O)c3ccc(SCCCC(=O)OC(=O)N4CCCC4C(=O)O)cc3)c2)cc1,OC[*],C1CCC(=O)N(C(C)(*)C)C12CS(=O)(=O)CN2Cc1cc(C(=O)c2ccc(SCCCC(OC(N3CCCC3C(O)=O)=O)=O)cc2)cc(CNC(=O)OCc2cc[n+](C)cc2)c1,85.30431365966797
Cc1c(CNCc2ccc(C(F)(F)F)cc2OC[C:0](C)(O)[CH2:0]O)c(F)cc(OCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1OCC(=O)OCC(=O)O,OC[*],c1(OCC(*)(O)C)c(CNCc2c(C)c(OCC(=O)OCC(O)=O)c(OCc3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc2F)ccc(C(F)(F)F)c1,36.26780319213867
O=C(O)COC1(Cc2ccc(Cl)c(Cl)c2)CCC(C(=O)NCc2ccc(Cl)c(Cl)c2)N([C:0](=O)[CH2:0]O)C1,OC[*],C(*)(=O)N1C(C(NCc2cc(Cl)c(Cl)cc2)=O)CCC(OCC(=O)O)(Cc2cc(Cl)c(Cl)cc2)C1,39.701656341552734
CC1(Oc2cc(Cl)cc(F)c2NC(=O)c2ccc(OCC(=O)NCC(F)(F)F)cc2C(F)(F)F)C([O:0][CH2:0]O)CC(O)(c2ccc(Cl)c(Cl)c2)C1CNC(=O)N(O)Cc1ccc(Cl)cc1Cl,OC[*],c1(OC2(C)C(O*)CC(O)(c3cc(Cl)c(Cl)cc3)C2CNC(=O)N(Cc2c(Cl)cc(Cl)cc2)O)c(NC(=O)c2c(C(F)(F)F)cc(OCC(NCC(F)(F)F)=O)cc2)c(F)cc(Cl)c1,67.50157928466797
O=C1NCCCN1C1CC[N:0]([CH2:0]O)CC1,OC[*],C1(N2C(=O)NCCC2)CCN(*)CC1,11.2582368850708
C=CCOc1cc([N+](=O)[O-])cc(C(=O)NN2CCN(C(=O)OCc3ccc([N+](=O)[O-])cc3[N+](=O)[O-])CC2)c1[O:0][CH2:0]O,OC[*],C(NN1CCN(C(OCc2c([N+]([O-])=O)cc([N+](=O)[O-])cc2)=O)CC1)(=O)c1c(O*)c(OCC=C)cc([N+](=O)[O-])c1,36.20671463012695
O[CH2:0][N:0]1CCN2N=CCC2C1,OC[*],N12N=CCC1CN(*)CC2,18.434741973876953
O=C([CH2:0][CH2:0]O)Nc1c(Sc2cc(Cl)c(CN3CCCC3)cc2[N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],OC[*],C(*)C(Nc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1Sc1c([N+](=O)[O-])cc(CN2CCCC2)c(Cl)c1)=O,36.31167984008789
O=C(O)CSCCN1CC[C:0](O)([CH2:0]O)CC1,OC[*],N1(CCSCC(O)=O)CCC(*)(O)CC1,18.351572036743164
CN(C)CCCNC(=O)c1cccc(CNC(=O)c2cc(-c3ccc(Cl)cc3Cl)ccc2Oc2cc(C(N)=O)c([O:0][CH2:0]O)cc2OCc2c(F)c(F)c(F)c(F)c2F)c1,OC[*],c1(O*)c(C(=O)N)cc(Oc2c(C(NCc3cc(C(NCCCN(C)C)=O)ccc3)=O)cc(-c3c(Cl)cc(Cl)cc3)cc2)c(OCc2c(F)c(F)c(F)c(F)c2F)c1,54.230316162109375
O[CH2:0][O:0]c1c(F)c(F)cc(F)c1F,OC[*],c1(F)c(O*)c(F)c(F)cc1F,12.478901863098145
N#Cc1c(Cl)c(Cl)c([O:0][CH2:0]O)c(OCc2ccc(C(=O)N3CCC(O)C3)c(C(=O)OCC=CC3=CC=CC(CN4CC(O)C4)=C4C=CC(Cl)=C4N3Cc3ccc(OC(F)(F)F)c([N+](=O)[O-])c3)c2)c1CCC(=O)O,OC[*],C(c1c(Cl)c(Cl)c(O*)c(OCc2cc(C(OCC=Cc3cccc(CN4CC(O)C4)c4ccc(Cl)c4N3Cc3cc([N+](=O)[O-])c(OC(F)(F)F)cc3)=O)c(C(N3CCC(O)C3)=O)cc2)c1CCC(O)=O)#N,77.48506927490234
COc1ccc(OC)c(N2CCC(O)([CH2:0][CH2:0]O)CC2)c1,OC[*],N1(c2c(OC)ccc(OC)c2)CCC(C*)(O)CC1,17.158893585205078
O=C(NCc1cc(F)ccc1OC(F)F)c1ccc([O:0][CH2:0]O)cc1CN1CCOCC1,OC[*],FC(F)Oc1c(CNC(=O)c2ccc(O*)cc2CN2CCOCC2)cc(F)cc1,31.72816276550293
O=C(OCc1ccccc1)c1c(CSc2c(F)c(OCC(F)(F)F)c(N3C(=O)C4CCNN4C3=O)c([O:0][CH2:0]O)c2C(=O)NC2CCN(C(=O)OCc3ccccc3[N+](=O)[O-])C2)cccc1[N+](=O)[O-],OC[*],C1(NC(=O)c2c(O*)c(N3C(=O)N4NCCC4C3=O)c(OCC(F)(F)F)c(F)c2SCc2c(C(=O)OCc3ccccc3)c([N+]([O-])=O)ccc2)CN(C(OCc2c([N+](=O)[O-])cccc2)=O)CC1,68.25296020507812
O=C(NNc1ccc([N+](=O)[O-])c(F)c1C(=O)NCC(O)[CH2:0][CH2:0]O)NC1(C(=O)NS(=O)(=O)Nc2cc(Cl)ccc2C(F)(F)F)CCC1,OC[*],c1(F)c(C(=O)NCC(C*)O)c(NNC(NC2(C(=O)NS(Nc3cc(Cl)ccc3C(F)(F)F)(=O)=O)CCC2)=O)ccc1[N+](=O)[O-],54.60397720336914
O[CH2:0][O:0]c1cc(Cc2cc(Cl)c(Cl)cc2Cl)c(CNCCN2CCOCC2)c(Cl)c1Cl,OC[*],C(CNCc1c(Cl)c(Cl)c(O*)cc1Cc1c(Cl)cc(Cl)c(Cl)c1)N1CCOCC1,29.53073501586914
C[C:0](C)(Br)[CH2:0]O,OC[*],C(Br)(*)(C)C,11.950142860412598
O=[C:0]([CH2:0]O)c1c(F)c(F)c(F)c(F)c1F,OC[*],C(c1c(F)c(F)c(F)c(F)c1F)(*)=O,13.481390953063965
O=[N+]([O-])[C:0](O)([CH2:0]O)OCC(Cl)(Cl)Cl,OC[*],O(CC(Cl)(Cl)Cl)C(*)(O)[N+](=O)[O-],19.984394073486328
COc1cc(COc2cc(C(=O)N3CCC(CN4CCCC4)CC3)cc([O:0][CH2:0]O)c2OC)cc(N2CCOCC2)c1,OC[*],C(C1CCN(C(=O)c2cc(O*)c(OC)c(OCc3cc(N4CCOCC4)cc(OC)c3)c2)CC1)N1CCCC1,37.40897750854492
CC12CCN(CC1)CC2[NH:0][CH2:0]O,OC[*],C12(C)CCN(CC1)CC2N*,20.498437881469727
CC1Cc2cc(OCC(=O)O)ccc2CN1C(=O)c1c(F)c(F)c(F)c(F)c1OC1(c2c(CO)ccc(Cl)c2Cl)C[N:0]([CH2:0]O)C1,OC[*],c1(OC2(c3c(Cl)c(Cl)ccc3CO)CN(*)C2)c(C(N2Cc3ccc(OCC(O)=O)cc3CC2C)=O)c(F)c(F)c(F)c1F,45.471397399902344
O[CH2:0][O:0]CC(F)(F)F,OC[*],C(F)(CO*)(F)F,9.496045112609863
O=C(NCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)N1CC2(CCN(Cc3cccc(O)c3CC(O)(c3c(F)cc(F)cc3F)c3c(F)c(F)c([O:0][CH2:0]O)c(F)c3F)CC2)OC1=O,OC[*],OC(c1c(F)c(F)c(O*)c(F)c1F)(c1c(F)cc(F)cc1F)Cc1c(CN2CCC3(CN(C(=O)NCc4cc(C(F)(F)F)cc(C(F)(F)F)c4)C(=O)O3)CC2)cccc1O,51.920326232910156
C[N:0]([CH2:0]O)C1(C(=O)OCc2cccc([N+](=O)[O-])c2)CCCCC1,OC[*],CN(*)C1(C(=O)OCc2cc([N+](=O)[O-])ccc2)CCCCC1,26.367223739624023
COc1cc(CCc2c(Cl)c([N+](=O)[O-])cc(C)c2COc2c(O)ccc(S(=O)(=O)N(CC[O:0][CH2:0]O)c3ccc([N+](=O)[O-])cc3C(F)(F)F)c2OC(=O)Cc2ccc(ON=[N+]=N)c(CCC(=O)O)c2)cc(CN2CCS(=O)(=O)CC2)c1OCCCN1C(=O)c2ccccc2C1=O,OC[*],*OCCN(S(=O)(c1c(OC(=O)Cc2ccc(ON=[N+]=N)c(CCC(=O)O)c2)c(OCc2c(C)cc([N+](=O)[O-])c(Cl)c2CCc2cc(CN3CCS(=O)(=O)CC3)c(OCCCN3C(=O)c4c(cccc4)C3=O)c(OC)c2)c(O)cc1)=O)c1c(C(F)(F)F)cc([N+]([O-])=O)cc1,89.65331268310547
C[C:0](O)(C=O)[CH2:0]O,OC[*],CC(*)(O)C=O,15.622031211853027
Cc1c(C(F)(F)F)ccc(S(=O)(=O)[C:0](O)([CH2:0]O)CN2CCN(C(c3ccccc3C(=O)OCCCC(F)(F)F)c3cccc(F)c3F)CC2)c1[N+](=O)[O-],OC[*],c1ccc(C(N2CCN(CC(*)(O)S(=O)(=O)c3c([N+]([O-])=O)c(C)c(C(F)(F)F)cc3)CC2)c2ccccc2C(OCCCC(F)(F)F)=O)c(F)c1F,55.85968780517578
CCOC(=O)N1CC[C:0](O)([CH2:0]O)CC1,OC[*],CCOC(=O)N1CCC(*)(O)CC1,13.445802688598633
COc1cc(COc2cccc(OCC(C)(O)[CH2:0][CH2:0]O)c2C#N)cc(OC)c1OC,OC[*],c1(OCC(O)(C*)C)c(C#N)c(OCc2cc(OC)c(OC)c(OC)c2)ccc1,28.27814483642578
O=C(Nc1cc(F)cc(F)c1[O:0][CH2:0]O)c1cc(OC(F)(F)F)ccc1[N+](=O)[O-],OC[*],c1(O*)c(NC(=O)c2cc(OC(F)(F)F)ccc2[N+]([O-])=O)cc(F)cc1F,25.163402557373047
O=C(O)c1cc(F)c(OCCN2CCSCC2)c(OC2(c3c(Cl)ccc(Cl)c3Cl)CC2)[c:0]1[CH2:0]O,OC[*],OC(c1c(*)c(OC2(c3c(Cl)c(Cl)ccc3Cl)CC2)c(OCCN2CCSCC2)c(F)c1)=O,33.35566711425781
O=[N+]([O-])c1cc([O:0][CH2:0]O)c(CN2CCN(Cc3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])CC2)c(OCC=CCSc2cc(F)cc(F)c2F)c1,OC[*],c1(O*)c(CN2CCN(Cc3c([N+]([O-])=O)cc([N+](=O)[O-])cc3[N+]([O-])=O)CC2)c(OCC=CCSc2cc(F)cc(F)c2F)cc([N+]([O-])=O)c1,36.40327835083008
O=C(NCCc1c(F)c(F)c(F)c(F)c1F)Nc1cccc(OCc2c(O)c(CN3CCCC3)cc3c2CCO3)c1OCC(=O)OCC[NH:0][CH2:0]O,OC[*],c1(OCC(=O)OCCN*)c(NC(=O)NCCc2c(F)c(F)c(F)c(F)c2F)cccc1OCc1c2c(cc(CN3CCCC3)c1O)OCC2,50.82025146484375
O[CH2:0][N:0]1CCOCC1,OC[*],C1COCCN1*,10.756438255310059
[NH2:0][CH2:0]O,OC[*],N*,8.90721321105957
O=C1NC2CCCC(c3cccc([O:0][CH2:0]O)c3)C2N1,OC[*],C1CCC2NC(=O)NC2C1c1cc(O*)ccc1,16.545372009277344
COc1cc(OCc2cc(C(F)(F)F)ccc2[N+](=O)[O-])cc(OCC(=O)OCc2cc([N+](=O)[O-])cc([N+](=O)[O-])c2[O:0][CH2:0]O)c1CN1CCN(C(=O)C(=O)O)c2c(Cl)cc(Cl)cc2C1,OC[*],c1(OCC(OCc2c(O*)c([N+](=O)[O-])cc([N+]([O-])=O)c2)=O)c(CN2CCN(C(=O)C(=O)O)c3c(cc(Cl)cc3Cl)C2)c(OC)cc(OCc2cc(C(F)(F)F)ccc2[N+](=O)[O-])c1,52.734588623046875
O=C(NC[CH2:0][CH2:0]O)NCc1cc(F)c(F)cc1F,OC[*],C(NCc1c(F)cc(F)c(F)c1)(NCC*)=O,18.83052635192871
O=C(O[N+](=O)[O-])N1CC(N2C(=O)OCc3ccccc32)CC1[CH2:0][CH2:0]O,OC[*],O=C(N1CC(N2C(=O)OCc3c2cccc3)CC1C*)O[N+]([O-])=O,26.912626266479492
CC(=O)NCC(O)c1cccc(OCCON=[N+]=[N-])c1[O:0][CH2:0]O,OC[*],CC(NCC(O)c1c(O*)c(OCCON=[N+]=[N-])ccc1)=O,25.823976516723633
O=C1CCCN1Cc1ccc(NC[C:0](F)([CH2:0]O)C[N+](=O)[O-])c(N2CCCC2=O)c1,OC[*],*C(F)(CNc1c(N2CCCC2=O)cc(CN2CCCC2=O)cc1)C[N+](=O)[O-],37.990997314453125
O=C([CH2:0][CH2:0]O)NC1CCCCNC1=O,OC[*],C(NC1CCCCNC1=O)(=O)C*,15.688962936401367
COc1ccc(CS(=O)(=O)N2CC[N:0]([CH2:0]O)CC2)c(OC)c1,OC[*],N1(S(=O)(=O)Cc2c(OC)cc(OC)cc2)CCN(*)CC1,17.989137649536133
COc1cc(C(=O)NCC[O:0][CH2:0]O)c([N+](=O)[O-])c(NCCc2ccc(Cl)cc2Cl)c1OCC(=O)O,OC[*],O(CC(O)=O)c1c(OC)cc(C(=O)NCCO*)c([N+]([O-])=O)c1NCCc1c(Cl)cc(Cl)cc1,32.101593017578125
C[N+:0]1([CH2:0]O)C2CCC1CC(NC(=O)c1cccc(F)c1OCc1cc(C(F)(F)F)ccc1Cl)C2,OC[*],N(C1CC2CCC(C1)[N+]2(C)*)C(=O)c1c(OCc2c(Cl)ccc(C(F)(F)F)c2)c(F)ccc1,34.373355865478516
COc1cc(COc2ccc(CN=[N+]=[N-])cc2CNC(=O)c2cc(CCNC(C)=O)c(OCc3ccc(F)c(F)c3)c(N3CCN(C)CC3)c2[O:0][CH2:0]O)c(C)cc1CCCC(=O)O[N+](=O)[O-],OC[*],C(NCCc1c(OCc2cc(F)c(F)cc2)c(N2CCN(C)CC2)c(O*)c(C(=O)NCc2cc(CN=[N+]=[N-])ccc2OCc2c(C)cc(CCCC(=O)O[N+]([O-])=O)c(OC)c2)c1)(C)=O,63.46390151977539
COc1cc(OCC(=O)OCCN2CCCC2(O)c2c(F)cccc2N2CC3CC2(O)CNC3=O)cc(N2CC[N:0]([CH2:0]O)CC2)c1OCc1cc(C(=O)Nc2c(F)cc(Cl)cc2C(=O)OCCCN2CCCC2)cc(F)c1F,OC[*],c1(N2CCN(*)CC2)c(OCc2cc(C(Nc3c(F)cc(Cl)cc3C(=O)OCCCN3CCCC3)=O)cc(F)c2F)c(OC)cc(OCC(=O)OCCN2CCCC2(O)c2c(N3CC4CC3(CNC4=O)O)cccc2F)c1,91.65892791748047
C=CCOc1cccc(N2CCN(Cc3cc([N+](=O)[O-])cc([O:0][CH2:0]O)c3C(=O)O)C(C(=O)O)C2)c1OCC=C,OC[*],OC(=O)c1c(O*)cc([N+]([O-])=O)cc1CN1CCN(c2c(OCC=C)c(OCC=C)ccc2)CC1C(=O)O,30.793058395385742
O[CH2:0][N:0](CCCl)CCCl,OC[*],C(Cl)CN(*)CCCl,11.049443244934082
COC(=O)c1cccc([N+:0](C)([CH2:0]O)CC(=O)c2cc(OC)c(OCCN3CCS(=O)(=O)CC3)c(OCc3cccc(OC)c3OC)c2)c1[N+](=O)[O-],OC[*],C(COc1c(OC)cc(C(C[N+](*)(C)c2cccc(C(OC)=O)c2[N+]([O-])=O)=O)cc1OCc1c(OC)c(OC)ccc1)N1CCS(=O)(=O)CC1,51.01010513305664
O=C1NN(c2c(F)c(F)c(F)c(F)c2Cl)C(=O)C1C1(c2cc(F)c(F)c(F)c2)CCNC[C:0]1(O)[CH2:0]O,OC[*],C1(O)(*)CNCCC1(c1cc(F)c(F)c(F)c1)C1C(=O)NN(c2c(Cl)c(F)c(F)c(F)c2F)C1=O,45.29103088378906
