SMILES,Scaffold,R-groups,NLL
COc1cccc(C(O)(Cc2cc(OCc3ccc(O)c(C(=O)O)c3)c(C)c(CCNCC(O)C[O:0][CH2:0]O)c2O)c2c(C)nc(N3CCCC3)nc2C)c1O,C([*])O,C(CNCC(CO*)O)c1c(C)c(OCc2cc(C(O)=O)c(O)cc2)cc(CC(c2c(O)c(OC)ccc2)(O)c2c(C)nc(N3CCCC3)nc2C)c1O,60.5324821472168
O=[N+]([O-])c1cc([O:0][CH2:0]O)cc([N+](=O)[O-])c1O,C([*])O,c1(O*)cc([N+](=O)[O-])c(O)c([N+]([O-])=O)c1,14.270317077636719
Cc1cc(OCc2ccc(CCC3CCCC3)c(CNc3cccc(C(=O)O)c3CCC(=O)NC(CO)c3c(C)cc(O)cc3C)c2)ccc1[O:0][CH2:0]O,C([*])O,C(Oc1ccc(O*)c(C)c1)c1cc(CNc2c(CCC(NC(c3c(C)cc(O)cc3C)CO)=O)c(C(=O)O)ccc2)c(CCC2CCCC2)cc1,52.646095275878906
CCOC(=O)c1c(CC)ccc(C)c1NS(=O)(=O)c1ccccc1Nc1ccccc1C1(O)c2ccccc2C12CC[N:0]([CH2:0]O)CC2,C([*])O,C12(CCN(*)CC1)c1c(cccc1)C2(O)c1c(Nc2c(S(Nc3c(C(OCC)=O)c(CC)ccc3C)(=O)=O)cccc2)cccc1,52.79003143310547
COc1cc(CN)cc(C2CCCC(Oc3c(OC)ccc([O:0][CH2:0]O)c3[N+](=O)[O-])C2)c1O,C([*])O,C1C(Oc2c(OC)ccc(O*)c2[N+](=O)[O-])CCCC1c1cc(CN)cc(OC)c1O,26.93182373046875
COc1cc(C[CH:0]([CH2:0]O)C(=O)O)c(C)cc1O,C([*])O,C(C(C(O)=O)*)c1c(C)cc(O)c(OC)c1,19.78680992126465
O=[N+]([O-])c1ccc(C[N+]2(CC[O:0][CH2:0]O)CCC2)cc1[N+](=O)[O-],C([*])O,C(CO*)[N+]1(Cc2cc([N+]([O-])=O)c([N+]([O-])=O)cc2)CCC1,21.627140045166016
C=CCc1cc(Cc2c(C)c(CC(C)(O)C(=O)NC[CH2:0][CH2:0]O)c(Cc3cc(OC)c(OC)c(OC)c3)c(OC)c2OC)c(OC)cc1OCc1ccc(Br)c(OC)c1OC,C([*])O,*CCNC(C(Cc1c(C)c(Cc2cc(CC=C)c(OCc3c(OC)c(OC)c(Br)cc3)cc2OC)c(OC)c(OC)c1Cc1cc(OC)c(OC)c(OC)c1)(C)O)=O,61.02922439575195
COc1ccc(C(=O)NCc2sc(C)cc2[O:0][CH2:0]O)c(OC)c1,C([*])O,Cc1cc(O*)c(CNC(c2c(OC)cc(OC)cc2)=O)s1,26.547758102416992
O[CH2:0][NH:0]C12CC3CC(C1)OC(C3)C2,C([*])O,N(C12CC3CC(C1)CC(C2)O3)*,13.757235527038574
COc1c2c(c(OC)c([O:0][CH2:0]O)c1OC)CCN(C(=O)c1cc(F)c(F)c(F)c1C(=O)ON=C(N)c1ccc(Cl)c(OCC(=O)O)c1)CC2,C([*])O,c1(OC)c2c(c(OC)c(OC)c1O*)CCN(C(=O)c1c(C(ON=C(c3ccc(Cl)c(OCC(=O)O)c3)N)=O)c(F)c(F)c(F)c1)CC2,51.79604721069336
CCOC(=O)c1cc(N2CCN(C)CC2)c(CN2C(=O)C([N+](=O)[O-])=C(NCCC3C[N:0]([CH2:0]O)CCN3CC)CC2C)cc1C,C([*])O,C(C)N1CCN(*)CC1CCNc1c([N+](=O)[O-])c(=O)N(Cc2c(N3CCN(C)CC3)cc(C(=O)OCC)c(C)c2)C(C)C1,50.45290756225586
COc1ccc(COc2ccccc2CCCc2cc(COc3cc(OCc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4NO)c([O:0][CH2:0]O)cc3CC=O)cc([N+](=O)[O-])c2)c(OC)c1,C([*])O,c1(O*)c(OCc2cc([N+]([O-])=O)cc([N+]([O-])=O)c2NO)cc(OCc2cc([N+](=O)[O-])cc(CCCc3c(OCc4c(OC)cc(OC)cc4)cccc3)c2)c(CC=O)c1,52.85334014892578
COc1cc(OCc2c(NC(C)=O)ccc(C)c2C)ccc1N1c2cc(OCc3ccc(C)c(OCc4ccccc4)c3)ccc2[N:0]([CH2:0]O)S1(=O)=O,C([*])O,N1(*)S(=O)(=O)N(c2c(OC)cc(OCc3c(C)c(C)ccc3NC(C)=O)cc2)c2cc(OCc3ccc(C)c(OCc4ccccc4)c3)ccc21,45.79227828979492
O=C(NCc1cccc([O:0][CH2:0]O)c1N1CCN(c2cc(C(F)(F)F)ccc2OCCO)CC1)N1CCC(O)(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)C1=O,C([*])O,N1(c2c(O*)cccc2CNC(N2CCC(O)(c3cc(C(F)(F)F)cc(C(F)(F)F)c3)C2=O)=O)CCN(c2c(OCCO)ccc(C(F)(F)F)c2)CC1,38.895606994628906
Cc1cc(CNc2cc(F)c(Cl)c(F)c2C[O:0][CH2:0]O)c([N+](=O)[O-])c(C)n1,C([*])O,*OCc1c(F)c(Cl)c(F)cc1NCc1c([N+]([O-])=O)c(C)nc(C)c1,29.07847785949707
COc1ccc(CC2CCCN(c3c(CN4CCCC4C(=O)NCc4c(C5(O)CCC5)cc(C(F)(F)F)c(O)c4C#N)ccc(NCCOCc4ccc(CC(=O)O)cc4OCc4cc(C(F)(F)F)cc(C(F)(F)F)c4)c3C[NH:0][CH2:0]O)CC2)cc1OC,C([*])O,O(CCNc1c(CN*)c(N2CCC(Cc3cc(OC)c(OC)cc3)CCC2)c(CN2CCCC2C(NCc2c(C3(O)CCC3)cc(C(F)(F)F)c(O)c2C#N)=O)cc1)Cc1c(OCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc(CC(=O)O)cc1,80.42291259765625
O[CH2:0][NH:0]Cc1c(F)ccc(F)c1F,C([*])O,N(Cc1c(F)ccc(F)c1F)*,16.788496017456055
COc1cc(OC)c(C(C[N+](=O)[O-])(c2ccc(OCc3ccc(OC)c(OC)c3OC)cc2C(=O)O)c2cc(OC)c(OO)c(C(=O)O)c2OC2C(O)C(O)C(O)C(O)C2[O:0][CH2:0]O)cc1OC,C([*])O,c1(OC2C(O)C(O)C(O)C(O)C2O*)c(C(C[N+](=O)[O-])(c2c(C(O)=O)cc(OCc3c(OC)c(OC)c(OC)cc3)cc2)c2c(OC)cc(OC)c(OC)c2)cc(OC)c(OO)c1C(=O)O,64.84254455566406
CCCCOc1c(NC(=O)c2ccc(OC)cc2)cc(O)c(C2(N3C(=O)C[N:0]([CH2:0]O)C3=O)CCN(Cc3c(C)cc(OC)cc3C)CC2)c1C(=O)CNC1CCS(=O)(=O)C1,C([*])O,C1C(N2C(=O)CN(*)C2=O)(c2c(C(=O)CNC3CS(=O)(=O)CC3)c(OCCCC)c(NC(c3ccc(OC)cc3)=O)cc2O)CCN(Cc2c(C)cc(OC)cc2C)C1,72.01251220703125
Cc1c(N)cccc1CCCCC1(C)C=C(OCCCc2ccccc2C(=O)NN)C(OC(=O)C[O:0][CH2:0]O)=CC(O)=C(O)C2=C3C(=C(O)C(=CC(c4c(CO)cc(O)c(O)c4O)CN2)CCC2(C)CCC32)CCC1=O,C([*])O,c1(OC(CO*)=O)c(OCCCc2c(C(NN)=O)cccc2)cc(C(CCc2c3c(c(O)c(O)c1)NCC(c1c(CO)cc(O)c(O)c1O)cc(CCC4(C)C3CC4)c2O)=O)(CCCCc1c(C)c(N)ccc1)C,82.6501235961914
COc1cc2c(c(F)c1F)CCNC(=O)C2[N:0]([CH2:0]O)C1CCN(Cc2ccc(Cl)c(C(F)(F)F)c2)C1,C([*])O,C1(N(C2CCN(Cc3cc(C(F)(F)F)c(Cl)cc3)C2)*)c2c(c(F)c(F)c(OC)c2)CCNC1=O,38.981605529785156
CCCOc1c(OCC(=O)NN)ccc(C(=O)OC)c1COc1cc(Cl)c(C[N+:0](C)(C)[CH2:0]O)cc1C(=O)OC,C([*])O,[N+](*)(Cc1c(Cl)cc(OCc2c(OCCC)c(OCC(NN)=O)ccc2C(=O)OC)c(C(=O)OC)c1)(C)C,45.64072799682617
COc1cc([O:0][CH2:0]O)c(N2C(=O)CN(c3cc(Cl)c(OC(=O)C(F)(F)F)cc3[N+](=O)[O-])C2(C)C)cc1OC,C([*])O,N1(c2c(O*)cc(OC)c(OC)c2)C(=O)CN(c2cc(Cl)c(OC(C(F)(F)F)=O)cc2[N+](=O)[O-])C1(C)C,37.29317855834961
C=CCc1ccccc1COc1c(CO)ccc(CN2CCC3(CC2)CNc2cc(O)cc([O:0][CH2:0]O)c23)c1C(=O)O,C([*])O,C1CC2(CNc3cc(O)cc(O*)c32)CCN1Cc1c(C(O)=O)c(OCc2c(CC=C)cccc2)c(CO)cc1,38.273521423339844
CS(=O)(=O)Oc1ccc([N+](=O)[O-])c(COc2cc(OCCN3CCCC3)c([O:0][CH2:0]O)c(OCc3cc([N+](=O)[O-])cc([N+](=O)[O-])c3)c2)c1,C([*])O,C(COc1c(O*)c(OCc2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)cc(OCc2cc(OS(C)(=O)=O)ccc2[N+]([O-])=O)c1)N1CCCC1,34.36408615112305
CCNc1c([O:0][CH2:0]O)c(Cl)c(C#N)c(C#N)c1N(CCc1cc(CCCOCc2c(C)n(C)c3ccccc23)nc(C(=O)NCCN)c1NC(=O)OC(C)(C)C)Cc1cc(COCC(=O)O)ccc1[N+](=O)[O-],C([*])O,CCNc1c(O*)c(Cl)c(C#N)c(C#N)c1N(CCc1c(NC(OC(C)(C)C)=O)c(C(NCCN)=O)nc(CCCOCc2c(C)n(C)c3ccccc23)c1)Cc1c([N+](=O)[O-])ccc(COCC(=O)O)c1,82.29051208496094
C[N+](=O)c1cc(N)c(C=NNO)cc1[O:0][CH2:0]O,C([*])O,O=[N+](c1c(O*)cc(C=NNO)c(N)c1)C,31.306493759155273
Cc1cc(O)cc(C(=O)O)c1CC(=O)N1CC2=NOC(C(=O)Nc3ccc([O:0][CH2:0]O)cc3Cl)C1C2,C([*])O,c1cc(O*)cc(Cl)c1NC(C1C2CC(CN2C(=O)Cc2c(C)cc(O)cc2C(=O)O)=NO1)=O,42.72762680053711
COc1ccccc1Oc1cc(COc2c(C#N)c(O)c(Br)c(O)c2N2CC[N:0]([CH2:0]O)CC2)cc(C(O)CO)c1,C([*])O,N1(*)CCN(c2c(OCc3cc(Oc4c(OC)cccc4)cc(C(CO)O)c3)c(C#N)c(O)c(Br)c2O)CC1,40.212520599365234
CC(C)(C)SS1(N=CCCCc2c(O)c(F)c(F)c(F)c2F)CCCNC1Cc1cc([O:0][CH2:0]O)c2c(c1CCO)Cc1cc(OCCCO[N+](=O)[O-])ccc1N2,C([*])O,C(Cc1c2c(c(O*)cc1CC1NCCCS1(N=CCCCc1c(F)c(F)c(F)c(F)c1O)SC(C)(C)C)Nc1c(cc(OCCCO[N+]([O-])=O)cc1)C2)O,70.10673522949219
NCc1ccccc1CCc1c(C(=O)O)cc(CNCc2ccccc2N2CCOCC2)c([N+](=O)[O-])c1[O:0][CH2:0]O,C([*])O,c1(O*)c([N+](=O)[O-])c(CNCc2c(N3CCOCC3)cccc2)cc(C(O)=O)c1CCc1c(CN)cccc1,37.462486267089844
COc1cccc(N2C(=O)OC3(CC[N:0]([CH2:0]O)CC3)C2=O)c1,C([*])O,C1CC2(OC(=O)N(c3cc(OC)ccc3)C2=O)CCN1*,17.414264678955078
Cc1ccc(C[O:0][CH2:0]O)c([N+](=O)[O-])c1[N+](=O)[O-],C([*])O,c1(CO*)c([N+](=O)[O-])c([N+]([O-])=O)c(C)cc1,17.031980514526367
COc1cc([NH:0][CH2:0]O)c(Br)c(OC)c1OC,C([*])O,N(*)c1c(Br)c(OC)c(OC)c(OC)c1,19.425344467163086
