SMILES,Input_SMILES,Tanimoto,NLL
COc1ccc(S(=O)(=O)N(CCC(=O)NO)Cc2cccc(OC)c2)cc1,COc1ccc(CN(CC(=O)NO)S(=O)(=O)c2ccc(OC)cc2)cc1,0.6896551724137931,5.792480945587158
COc1ccc(S(=O)(=O)N(CC(=O)NO)Cc2ccccc2)cc1,COc1ccc(CN(CC(=O)NO)S(=O)(=O)c2ccc(OC)cc2)cc1,0.7160493827160493,5.803099155426025
COc1ccc(S(=O)(=O)N(CC(=O)NO)Cc2ccc(F)cc2)cc1,COc1ccc(CN(CC(=O)NO)S(=O)(=O)c2ccc(OC)cc2)cc1,0.8076923076923077,5.843690395355225
COc1ccc(S(=O)(=O)N(CCCC(=O)NO)CCc2ccc([N+](=O)[O-])cc2)cc1,COc1ccc(CN(CC(=O)NO)S(=O)(=O)c2ccc(OC)cc2)cc1,0.5656565656565656,5.8633527755737305
COc1ccc(CCC(=O)NO)cc1,COc1ccc(CN(CC(=O)NO)S(=O)(=O)c2ccc(OC)cc2)cc1,0.4230769230769231,5.883880615234375
COc1ccc(CN(CCC(=O)NO)S(=O)(=O)c2ccc(NC(=O)Nc3ccc(Cl)cc3)cc2)cc1,COc1ccc(CN(CC(=O)NO)S(=O)(=O)c2ccc(OC)cc2)cc1,0.5175438596491229,5.901788711547852
COc1ccc(CN(CCC(=O)NO)S(=O)(=O)c2ccc(OC)cc2)cc1,COc1ccc(CN(CC(=O)NO)S(=O)(=O)c2ccc(OC)cc2)cc1,0.8607594936708861,5.9566731452941895
COc1ccc(CN(CCC(=O)NO)S(=O)(=O)c2ccc(NC(=O)Nc3ccccc3)cc2)cc1,COc1ccc(CN(CC(=O)NO)S(=O)(=O)c2ccc(OC)cc2)cc1,0.5267857142857143,6.0078630447387695
COc1ccc(S(=O)(=O)N(CC(=O)NO)Cc2ccccc2Cl)cc1,COc1ccc(CN(CC(=O)NO)S(=O)(=O)c2ccc(OC)cc2)cc1,0.6588235294117647,6.089313507080078
COc1ccc(S(=O)(=O)N(CC(=O)NO)c2cccc(OCc3ccccc3)c2)cc1,COc1ccc(CN(CC(=O)NO)S(=O)(=O)c2ccc(OC)cc2)cc1,0.7160493827160493,6.129541873931885
COc1ccc(S(=O)(=O)NCC(=O)NO)cc1,COc1ccc(CN(CC(=O)NO)S(=O)(=O)c2ccc(OC)cc2)cc1,0.5384615384615384,6.173698902130127
COc1ccc(S(=O)(=O)N(CCc2c[nH]c3ccccc23)CC(=O)NO)cc1,COc1ccc(CN(CC(=O)NO)S(=O)(=O)c2ccc(OC)cc2)cc1,0.4567901234567901,6.192188739776611
COc1ccc(S(=O)(=O)N(CCC(=O)NO)Cc2ccc(Cl)cc2)cc1,COc1ccc(CN(CC(=O)NO)S(=O)(=O)c2ccc(OC)cc2)cc1,0.5567010309278351,6.257112979888916
COc1ccc(N(CC(=O)NO)S(=O)(=O)c2ccc(OC)cc2)cc1,COc1ccc(CN(CC(=O)NO)S(=O)(=O)c2ccc(OC)cc2)cc1,0.6344086021505376,6.281764984130859
COc1ccc(CCN(CCN(O)C(N)=O)S(=O)(=O)c2ccc(S(C)(=O)=O)cc2)cc1,COc1ccc(CN(CC(=O)NO)S(=O)(=O)c2ccc(OC)cc2)cc1,0.6941176470588235,6.34544038772583
COc1ccc(CCN(CCC(=O)NO)S(=O)(=O)c2ccc(NC(=O)Nc3ccc(F)cc3)cc2)cc1,COc1ccc(CN(CC(=O)NO)S(=O)(=O)c2ccc(OC)cc2)cc1,0.7625,6.398870944976807
COc1ccc(S(=O)(=O)N(CC(=O)NO)c2ccc(OC)c(OC)c2)cc1,COc1ccc(CN(CC(=O)NO)S(=O)(=O)c2ccc(OC)cc2)cc1,0.5,6.404058933258057
COc1ccc(S(=O)(=O)N(CCC(=O)NO)Cc2ccc([N+](=O)[O-])cc2)cc1,COc1ccc(CN(CC(=O)NO)S(=O)(=O)c2ccc(OC)cc2)cc1,0.4666666666666667,6.4263787269592285
COc1ccc(S(=O)(=O)N(CC(=O)NO)Cc2ccc(OC)c(OC)c2)cc1,COc1ccc(CN(CC(=O)NO)S(=O)(=O)c2ccc(OC)cc2)cc1,0.6136363636363636,6.468892574310303
COc1ccc(S(=O)(=O)N(CC(=O)NO)Cc2ccc(C(F)(F)F)cc2)cc1,COc1ccc(CN(CC(=O)NO)S(=O)(=O)c2ccc(OC)cc2)cc1,0.5698924731182796,6.4706220626831055
CCCN(CC(=O)NO)S(=O)(=O)c1ccc(OC)cc1,COc1ccc(CN(CC(=O)NO)S(=O)(=O)c2ccc(OC)cc2)cc1,0.6555555555555556,6.4811577796936035
COc1ccc(S(=O)(=O)N(CCc2ccc(Cl)cc2)CC(=O)NO)cc1,COc1ccc(CN(CC(=O)NO)S(=O)(=O)c2ccc(OC)cc2)cc1,0.7126436781609196,6.489136219024658
COc1ccc(CCN(CC(=O)NO)S(=O)(=O)c2ccc(NC(=O)NCCc3ccccc3)cc2)cc1,COc1ccc(CN(CC(=O)NO)S(=O)(=O)c2ccc(OC)cc2)cc1,0.7411764705882353,6.498046875
COc1ccc(S(=O)(=O)N(CC(=O)NO)Cc2cccc(C)c2[N+](=O)[O-])cc1,COc1ccc(CN(CC(=O)NO)S(=O)(=O)c2ccc(OC)cc2)cc1,0.5949367088607594,6.508716106414795
COc1ccc(S(=O)(=O)N(Cc2ccccc2)[C@H](Cc2cccs2)C(=O)NO)cc1,COc1ccc(CN(CC(=O)NO)S(=O)(=O)c2ccc(OC)cc2)cc1,0.7126436781609196,6.519560813903809
COc1ccc(S(=O)(=O)N(CC(=O)NO)Cc2ccc(Cl)cc2Cl)cc1,COc1ccc(CN(CC(=O)NO)S(=O)(=O)c2ccc(OC)cc2)cc1,0.6941176470588235,6.521329402923584
COc1ccc(S(=O)(=O)N(CC(=O)NO)Cc2ccccc2[N+](=O)[O-])cc1,COc1ccc(CN(CC(=O)NO)S(=O)(=O)c2ccc(OC)cc2)cc1,0.5,6.530003547668457
COc1ccc(S(=O)(=O)N(CCCCC(=O)NO)CCc2ccccc2)cc1,COc1ccc(CN(CC(=O)NO)S(=O)(=O)c2ccc(OC)cc2)cc1,0.6086956521739131,6.5305657386779785
COc1ccc(S(=O)(=O)N(CC(=O)NO)Cc2ccccn2)cc1,COc1ccc(CN(CC(=O)NO)S(=O)(=O)c2ccc(OC)cc2)cc1,0.4811320754716981,6.543989658355713
COc1ccc(S(=O)(=O)N(CCC(=O)NO)CCc2ccc3c(c2)OCO3)cc1,COc1ccc(CN(CC(=O)NO)S(=O)(=O)c2ccc(OC)cc2)cc1,0.625,6.546749591827393
COc1ccc(S(=O)(=O)N(CC(=O)NO)C(C)C)cc1,COc1ccc(CN(CC(=O)NO)S(=O)(=O)c2ccc(OC)cc2)cc1,0.6222222222222222,6.559271812438965
COc1ccc(S(=O)(=O)N(CCC(=O)O)Cc2ccccc2)cc1,COc1ccc(CN(CC(=O)NO)S(=O)(=O)c2ccc(OC)cc2)cc1,0.51,6.572511196136475
COc1ccc(S(=O)(=O)N(Cc2ccccc2)[C@@H](CC(=O)O)C(=O)NO)cc1,COc1ccc(CN(CC(=O)NO)S(=O)(=O)c2ccc(OC)cc2)cc1,0.6352941176470588,6.5812482833862305
COc1ccc(CCN(CCC(=O)NO)S(=O)(=O)c2ccc(NC(=O)Nc3ccc(C)cc3)cc2)cc1,COc1ccc(CN(CC(=O)NO)S(=O)(=O)c2ccc(OC)cc2)cc1,0.5098039215686274,6.586989879608154
COc1ccc(S(=O)(=O)N(CCc2ccc(F)cc2)CC(=O)NO)cc1,COc1ccc(CN(CC(=O)NO)S(=O)(=O)c2ccc(OC)cc2)cc1,0.524390243902439,6.591158390045166
COc1ccc(S(=O)(=O)N(CCC(=O)NO)Cc2ccc(F)cc2)cc1,COc1ccc(CN(CC(=O)NO)S(=O)(=O)c2ccc(OC)cc2)cc1,0.5444444444444444,6.630638122558594
COc1ccc(S(=O)(=O)N(CC(=O)NO)C(c2ccccc2)c2ccccc2)cc1,COc1ccc(CN(CC(=O)NO)S(=O)(=O)c2ccc(OC)cc2)cc1,0.49,6.634690284729004
COc1ccc(S(=O)(=O)N(CCc2cccnc2)CC(=O)NO)cc1,COc1ccc(CN(CC(=O)NO)S(=O)(=O)c2ccc(OC)cc2)cc1,0.4789915966386555,6.652935981750488
COc1ccc(CCN(CCC(=O)NO)S(=O)(=O)c2ccccc2S(C)(=O)=O)cc1,COc1ccc(CN(CC(=O)NO)S(=O)(=O)c2ccc(OC)cc2)cc1,0.6941176470588235,6.684718132019043
COc1ccc(S(=O)(=O)N(CCc2ccc3c(c2)OCO3)CC(=O)NO)cc1,COc1ccc(CN(CC(=O)NO)S(=O)(=O)c2ccc(OC)cc2)cc1,0.6941176470588235,6.722684383392334
COc1ccc(S(=O)(=O)N(CC(=O)NO)c2ccc(OC)cc2OC)cc1,COc1ccc(CN(CC(=O)NO)S(=O)(=O)c2ccc(OC)cc2)cc1,0.49523809523809526,6.7317585945129395
COc1ccc(S(=O)(=O)N(CCN2CCOCC2)CC(=O)NO)cc1,COc1ccc(CN(CC(=O)NO)S(=O)(=O)c2ccc(OC)cc2)cc1,0.5955056179775281,6.732905864715576
COc1ccc(S(=O)(=O)N(CCc2ccc(Cl)c(Cl)c2)CC(=O)NO)cc1,COc1ccc(CN(CC(=O)NO)S(=O)(=O)c2ccc(OC)cc2)cc1,0.4807692307692308,6.7367963790893555
COc1ccc(CCN(CC(=O)NO)S(=O)(=O)c2ccc(NS(=O)(=O)c3ccccc3)cc2)cc1,COc1ccc(CN(CC(=O)NO)S(=O)(=O)c2ccc(OC)cc2)cc1,0.5729166666666666,6.774906635284424
