SMILES,Warheads,Linker,NLL
O=C(NC1CN(c2cncc(O)c2)C1)c1ccc2nc(-c3ccoc3)ccc2c1,c1ncc(*)cc1O|c1(*)ccoc1,C1N([*])CC1NC(=O)c1cc2c(cc1)nc([*])cc2,16.906410217285156
Cn1c(SCCCN2C3CC(c4cncc(O)c4)C2C3)nnc1-c1ccoc1,c1ncc(*)cc1O|c1(*)ccoc1,C12C([*])CC(N1CCCSc1n(C)c([*])nn1)C2,12.067914962768555
CC(C)c1ccnc2c(C(=O)N3CCC(c4cncc(O)c4)CC3)cc(-c3ccoc3)n12,c1ncc(*)cc1O|c1(*)ccoc1,c1(C(C)C)n2c(ncc1)c(C(=O)N1CCC([*])CC1)cc2[*],18.540645599365234
CCCCC1CN(CCCCC2CNC(=N)N2CCCCc2ccoc2)C(=N)N1CCc1cncc(O)c1,c1ncc(*)cc1O|c1(*)ccoc1,[*]CCN1C(CCCC)CN(CCCCC2CNC(=N)N2CCCC[*])C1=N,14.911486625671387
Oc1cncc(N2CCN(Cc3nnc(-c4ccoc4)o3)CC2)c1,c1ncc(*)cc1O|c1(*)ccoc1,c1(CN2CCN([*])CC2)oc([*])nn1,11.463579177856445
CC(C)CNC(=O)C1CC2CCN(C(=O)CCc3ccoc3)C2C1CCc1cncc(O)c1,c1ncc(*)cc1O|c1(*)ccoc1,CC(C)CNC(C1C(CC[*])C2C(C1)CCN2C(=O)CC[*])=O,25.787174224853516
CC(CCN1CCC2(CC1)Cc1ccccc1C(C)C2c1ccoc1)CN(C)c1cncc(O)c1,c1ncc(*)cc1O|c1(*)ccoc1,c12c(cccc1)CC1(CCN(CCC(CN([*])C)C)CC1)C([*])C2C,38.11451721191406
CNc1c(-c2ccoc2)cnc2c1ncn2C1CNCC1OCC1CC1c1cncc(O)c1,c1ncc(*)cc1O|c1(*)ccoc1,C1C([*])C1COC1C(n2c3c(nc2)c(NC)c([*])cn3)CNC1,35.04021072387695
O=C1CC(c2cncc(O)c2)CCN1CCCCN1C(=O)CC(c2ccoc2)CC1=O,c1ncc(*)cc1O|c1(*)ccoc1,C1([*])CC(=O)N(CCCCN2C(=O)CC([*])CC2=O)CC1,15.548677444458008
Nc1nc(N)c(CN2CCC(c3ccoc3)CC2)c(-c2cc(-c3cncc(O)c3)ccn2)n1,c1ncc(*)cc1O|c1(*)ccoc1,c1(-c2nccc([*])c2)nc(N)nc(N)c1CN1CCC([*])CC1,18.235437393188477
O=C1NC2(CCN(C(=O)c3cc(-c4cncc(O)c4)on3)C2)C(c2ccc(-c3ccoc3)cc2)CN1CC1CC1,c1ncc(*)cc1O|c1(*)ccoc1,C1(CN2C(=O)NC3(CN(C(=O)c4cc([*])on4)CC3)C(c3ccc([*])cc3)C2)CC1,33.39839553833008
CC1CC2CCCCC2C1CNC(=NCCc1ccoc1)c1ccccc1-c1cncc(O)c1,c1ncc(*)cc1O|c1(*)ccoc1,N(CC1C2C(CCCC2)CC1C)C(c1c([*])cccc1)=NCC[*],31.508092880249023
Oc1cncc(N2CCC(CNCc3ccc(-c4ccoc4)cc3)CC2)c1,c1ncc(*)cc1O|c1(*)ccoc1,C(NCC1CCN([*])CC1)c1ccc([*])cc1,10.271835327148438
CC1(C)CC(C)(c2ccoc2)C(=O)c2cc(NC(=O)CN3CCC(c4cncc(O)c4)CC3)ccc21,c1ncc(*)cc1O|c1(*)ccoc1,c1(NC(=O)CN2CCC([*])CC2)cc2c(cc1)C(C)(C)CC(C)([*])C2=O,26.96984100341797
Oc1cncc(N2CCN(CCc3cccc(-c4ccoc4)c3)CC2)c1,c1ncc(*)cc1O|c1(*)ccoc1,C1N([*])CCN(CCc2cccc([*])c2)C1,12.529072761535645
CC1Cc2c(c(C3CCCCN3C(=O)CCc3cncc(O)c3)nc(O)c2-c2ccoc2)N1,c1ncc(*)cc1O|c1(*)ccoc1,Oc1nc(C2N(C(=O)CC[*])CCCC2)c2c(c1[*])CC(C)N2,33.5970344543457
Oc1cncc(-c2cc(O)cc(-c3cc4nc(-c5ccoc5)cn4cn3)c2)c1,c1ncc(*)cc1O|c1(*)ccoc1,c1n2c(cc(-c3cc(O)cc([*])c3)n1)nc([*])c2,23.11800765991211
Cc1c(CN2CCC(c3cncc(O)c3)CC2)cn2ncnc(NCCc3ccoc3)c12,c1ncc(*)cc1O|c1(*)ccoc1,C1CC([*])CCN1Cc1c(C)c2n(ncnc2NCC[*])c1,16.370399475097656
Cn1c(SCCCN2CCC(c3cncc(O)c3)C2)nnc1-c1ccoc1,c1ncc(*)cc1O|c1(*)ccoc1,C1([*])CN(CCCSc2nnc([*])n2C)CC1,11.875422477722168
CC(C)n1c(CN2CCN(CCc3ccoc3)CC2)nc2sc(-c3cncc(O)c3)cc21,c1ncc(*)cc1O|c1(*)ccoc1,c12cc([*])sc1nc(CN1CCN(CC[*])CC1)n2C(C)C,20.135379791259766
O=C(CCc1ccoc1)N1CCC(NCC2CN(c3cncc(O)c3)C2)C1,c1ncc(*)cc1O|c1(*)ccoc1,C1N([*])CC1CNC1CCN(C(CC[*])=O)C1,16.00263023376465
O=C(Nc1cccc(CCc2ccoc2)c1)C1CCCN1C(=O)CCc1cncc(O)c1,c1ncc(*)cc1O|c1(*)ccoc1,N(C(=O)C1CCCN1C(CC[*])=O)c1cc(CC[*])ccc1,13.310057640075684
O=C(C1CCCCN1C(=O)CCc1cncc(O)c1)N1CCCC1Cc1ccoc1,c1ncc(*)cc1O|c1(*)ccoc1,C(C1N(C(C2CCCCN2C(=O)CC[*])=O)CCC1)[*],19.7543888092041
CC(C)Nc1cc(-c2nc(-c3cncc(O)c3)no2)ccc1-c1ccc2ccc(-c3ccoc3)cc2n1,c1ncc(*)cc1O|c1(*)ccoc1,c1c(-c2nc([*])no2)cc(NC(C)C)c(-c2nc3c(ccc([*])c3)cc2)c1,21.374269485473633
Cn1c(-c2ccoc2)nc2cc(C(O)CN3CCC(c4cncc(O)c4)CC3)ccc21,c1ncc(*)cc1O|c1(*)ccoc1,C(CN1CCC([*])CC1)(c1cc2nc([*])n(C)c2cc1)O,16.34803009033203
CC(=O)N(Cc1coc(-c2ccoc2)n1)C1CCN(c2cncc(O)c2)CC1,c1ncc(*)cc1O|c1(*)ccoc1,CC(=O)N(C1CCN([*])CC1)Cc1nc([*])oc1,16.20530891418457
Nc1nc(NCCc2ccoc2)c(C2CCN(c3cncc(O)c3)CC2)n2ccnc12,c1ncc(*)cc1O|c1(*)ccoc1,N1([*])CCC(c2n3c(ncc3)c(N)nc2NCC[*])CC1,19.984603881835938
CC(C)(C)c1cc(NC(=O)CCc2cncc(O)c2)n(CCc2ccoc2)n1,c1ncc(*)cc1O|c1(*)ccoc1,[*]CCC(=O)Nc1n(CC[*])nc(C(C)(C)C)c1,16.85184669494629
Oc1cncc(N2CCN(CC(O)COc3cccc4[nH]cc(-c5ccoc5)c34)CC2)c1,c1ncc(*)cc1O|c1(*)ccoc1,c1(OCC(CN2CCN([*])CC2)O)cccc2[nH]cc([*])c12,22.246992111206055
CC(Cc1cncc(O)c1)NC(=O)c1cc(N)c2ncn(Cc3ccoc3)c(=O)c2c1,c1ncc(*)cc1O|c1(*)ccoc1,CC(C[*])NC(c1cc(N)c2c(c1)c(=O)n(C[*])cn2)=O,20.29300880432129
Oc1cncc(CCCN2CCC(C(CCc3ccoc3)N3CCCC3)C2)c1,c1ncc(*)cc1O|c1(*)ccoc1,C(N1CCCC1)(C1CCN(CCC[*])C1)CC[*],20.047632217407227
O=C(c1cc(-c2ccc(-c3ccoc3)cc2)n[nH]1)N1CCC(c2cncc(O)c2)CC1,c1ncc(*)cc1O|c1(*)ccoc1,[nH]1c(C(=O)N2CCC([*])CC2)cc(-c2ccc([*])cc2)n1,17.445369720458984
Oc1cncc(N2CCC(NCCCN3CCCC(Cc4ccoc4)C3)C2)c1,c1ncc(*)cc1O|c1(*)ccoc1,C(CNC1CCN([*])C1)CN1CC(C[*])CCC1,12.560688018798828
CC1OC2COC(CNC(=O)Cc3cncc(O)c3)C2CC1C(=O)NC1CC2CC2(Cc2ccoc2)C1,c1ncc(*)cc1O|c1(*)ccoc1,O1C(CNC(C[*])=O)C2CC(C(=O)NC3CC4C(C[*])(C4)C3)C(C)OC2C1,40.7041015625
Nc1nc(-c2ccoc2)c2ccn(CCC3CCN(c4cncc(O)c4)CC3)c2n1,c1ncc(*)cc1O|c1(*)ccoc1,c1cn(CCC2CCN([*])CC2)c2nc(N)nc([*])c12,18.189613342285156
N#CC1CCN(c2cncc(O)c2)CC1n1cc(C(N)=O)c(NCCc2ccoc2)n1,c1ncc(*)cc1O|c1(*)ccoc1,c1(C(N)=O)cn(C2CN([*])CCC2C#N)nc1NCC[*],14.03846263885498
Cc1nc2n(c1NC(=O)NC1CCCC(c3cncc(O)c3)C1)C(C)(C)CN2C(=O)Cc1ccoc1,c1ncc(*)cc1O|c1(*)ccoc1,N(C1CCCC([*])C1)C(Nc1n2c(nc1C)N(C(C[*])=O)CC2(C)C)=O,32.53334426879883
O=C(Cc1ccc(-c2ccoc2)cc1)N1CCc2cc(-c3cncc(O)c3)ccc21,c1ncc(*)cc1O|c1(*)ccoc1,c12cc([*])ccc1N(C(Cc1ccc([*])cc1)=O)CC2,19.595367431640625
O=C1CCC2(CCN(c3cncc(O)c3)CC2)CN1CCc1ccoc1,c1ncc(*)cc1O|c1(*)ccoc1,N1([*])CCC2(CC1)CN(CC[*])C(=O)CC2,12.115845680236816
Nc1nc(NC2CCN(CCc3cncc(O)c3)CC2)nc2cc(-c3ccoc3)nn12,c1ncc(*)cc1O|c1(*)ccoc1,n12c(nc(NC3CCN(CC[*])CC3)nc1N)cc([*])n2,14.13369369506836
CCCN1C2CCC1C(Cc1ccoc1)C(c1cncc(O)c1)C2,c1ncc(*)cc1O|c1(*)ccoc1,[*]C1CC2N(CCC)C(CC2)C1C[*],20.404447555541992
CC(CN1CC2CCCCC2C(C(=NO)NCCCc2ccoc2)C1)c1cncc(O)c1,c1ncc(*)cc1O|c1(*)ccoc1,C(CCNC(C1CN(CC(C)[*])CC2C1CCCC2)=NO)[*],21.285585403442383
O=C(Cc1cncc(O)c1)N1CCCC1c1nc(-c2ccoc2)cs1,c1ncc(*)cc1O|c1(*)ccoc1,[*]CC(N1CCCC1c1nc([*])cs1)=O,11.506577491760254
O=C(C1CCCN1C(=O)CCc1cncc(O)c1)N1CCC(c2ccoc2)CC1,c1ncc(*)cc1O|c1(*)ccoc1,O=C(CC[*])N1CCCC1C(=O)N1CCC([*])CC1,15.723668098449707
Nc1nc2c(nnn2CCc2ccoc2)n2nc(-c3cncc(O)c3)nc12,c1ncc(*)cc1O|c1(*)ccoc1,[*]c1nn2c(n1)c(N)nc1c2nnn1CC[*],18.850751876831055
CC1OC(Cn2cnc3c(-c4ccoc4)nc(N)nc32)CCN1C(=O)Cc1cncc(O)c1,c1ncc(*)cc1O|c1(*)ccoc1,[*]CC(=O)N1CCC(Cn2cnc3c2nc(N)nc3[*])OC1C,18.38886070251465
CCCC1C(N2CCN(CCc3ccoc3)CC2)CCCC1(C)c1cncc(O)c1,c1ncc(*)cc1O|c1(*)ccoc1,C(C)CC1C([*])(C)CCCC1N1CCN(CC[*])CC1,23.061626434326172
Oc1cncc(N2CCC(CNC3CC3c3ccoc3)CC2)c1,c1ncc(*)cc1O|c1(*)ccoc1,N1([*])CCC(CNC2C([*])C2)CC1,14.364673614501953
Oc1cncc(-c2c[nH]c3ccnc(-c4cccc(-c5ccoc5)c4)c23)c1,c1ncc(*)cc1O|c1(*)ccoc1,c1(-c2nccc3[nH]cc([*])c32)cccc([*])c1,18.143293380737305
Oc1cncc(CCN2CCCC2Cn2nnc(-c3ccoc3)n2)c1,c1ncc(*)cc1O|c1(*)ccoc1,C(C[*])N1C(Cn2nnc([*])n2)CCC1,14.147042274475098
Nc1nc(=O)n(CCCCN2CCN(c3cncc(O)c3)CC2)c2nc(-c3ccoc3)cnc12,c1ncc(*)cc1O|c1(*)ccoc1,c1(=O)n(CCCCN2CCN([*])CC2)c2c(c(N)n1)ncc([*])n2,20.065357208251953
COc1cc(-c2nnc3ccc(-c4ccoc4)nn23)ccc1-c1cncc(O)c1,c1ncc(*)cc1O|c1(*)ccoc1,n12c(-c3cc(OC)c([*])cc3)nnc1ccc([*])n2,16.316001892089844
O=C(NCC1CCN(c2cncc(O)c2)CC1)c1cnn2ccc(-c3ccoc3)nc12,c1ncc(*)cc1O|c1(*)ccoc1,n12c(c(C(NCC3CCN([*])CC3)=O)cn1)nc([*])cc2,14.752811431884766
O=C(c1[nH]cnc1-c1ccc(-c2ccoc2)cc1)N1CCC(c2cncc(O)c2)CC1,c1ncc(*)cc1O|c1(*)ccoc1,[nH]1c(C(N2CCC([*])CC2)=O)c(-c2ccc([*])cc2)nc1,21.392086029052734
Cn1cc(C(=O)N2CCN(c3cncc(O)c3)CC2)c2nc(-c3ccoc3)cnc21,c1ncc(*)cc1O|c1(*)ccoc1,c1(C(=O)N2CCN([*])CC2)c2nc([*])cnc2n(C)c1,15.304133415222168
CC(C(N)CNC(=O)Cc1ccoc1)N1CCCC1C(=O)Nc1cccc(-c2cncc(O)c2)c1,c1ncc(*)cc1O|c1(*)ccoc1,O=C(NCC(N)C(N1CCCC1C(Nc1cccc([*])c1)=O)C)C[*],27.151775360107422
O=C(NCC1CCN(c2cncc(O)c2)CC1)N1CCC(c2ccoc2)CC1,c1ncc(*)cc1O|c1(*)ccoc1,C(=O)(NCC1CCN([*])CC1)N1CCC([*])CC1,13.982975959777832
CCC(c1ccoc1)c1csc(NC(=O)c2ccc(-c3cncc(O)c3)o2)n1,c1ncc(*)cc1O|c1(*)ccoc1,c1c([*])oc(C(Nc2nc(C([*])CC)cs2)=O)c1,23.304109573364258
COc1cc(-c2cncc(O)c2)ccc1C(C)OCC(=O)Nc1cnn2ccc(-c3ccoc3)nc12,c1ncc(*)cc1O|c1(*)ccoc1,C(OC(c1c(OC)cc([*])cc1)C)C(=O)Nc1c2nc([*])ccn2nc1,31.634172439575195
Oc1cncc(-c2csc(-c3cn(CCc4ccoc4)cn3)c2)c1,c1ncc(*)cc1O|c1(*)ccoc1,c1(-c2cc([*])cs2)cn(CC[*])cn1,17.118642807006836
COC(Cc1cnc(-c2ccoc2)nc1)N1CCCC(c2cncc(O)c2)C1,c1ncc(*)cc1O|c1(*)ccoc1,[*]C1CCCN(C(OC)Cc2cnc([*])nc2)C1,21.219829559326172
CC(C)C1C(=O)N(Cc2cc(N)nc(-c3ccoc3)n2)CCS(=O)(=O)N1Cc1ccc(-c2cncc(O)c2)cc1,c1ncc(*)cc1O|c1(*)ccoc1,c1c(CN2C(=O)C(C(C)C)N(Cc3ccc([*])cc3)S(=O)(=O)CC2)nc([*])nc1N,15.160096168518066
Cc1cc2nc(-c3cncc(O)c3)nn2c(NC(C)Cc2ccc(-c3ccoc3)cc2)n1,c1ncc(*)cc1O|c1(*)ccoc1,c1([*])nn2c(NC(Cc3ccc([*])cc3)C)nc(C)cc2n1,17.19163703918457
Nc1ncc2c(-c3cccc(OCCCc4cncc(O)c4)c3Br)cc(-c3ccoc3)nc2n1,c1ncc(*)cc1O|c1(*)ccoc1,C(CC[*])Oc1c(Br)c(-c2cc([*])nc3nc(N)ncc23)ccc1,24.982128143310547
O=C1Nc2ccc(-n3cnnc3-c3cncc(O)c3)cc2C1c1ccoc1,c1ncc(*)cc1O|c1(*)ccoc1,c1c2c(ccc1-n1c([*])nnc1)NC(=O)C2[*],19.634395599365234
Oc1cncc(N2CCN(Cc3nc4c(ccn5cnnc45)n3CCc3ccoc3)CC2)c1,c1ncc(*)cc1O|c1(*)ccoc1,n12cnnc1c1nc(CN3CCN([*])CC3)n(CC[*])c1cc2,24.203123092651367
Oc1cncc(CCCCc2ccc3nc(-c4ccoc4)cn3c2)c1,c1ncc(*)cc1O|c1(*)ccoc1,n12c(ccc(CCCC[*])c1)nc([*])c2,13.7348051071167
O=C(CCc1cccc(-c2ccoc2)c1)C1CCN(CCc2cncc(O)c2)CC1,c1ncc(*)cc1O|c1(*)ccoc1,C(C[*])N1CCC(C(CCc2cccc([*])c2)=O)CC1,22.870115280151367
O=C(CCc1ccoc1)N1CC2CN(CCc3cncc(O)c3)CC2C1,c1ncc(*)cc1O|c1(*)ccoc1,C([*])CN1CC2CN(C(=O)CC[*])CC2C1,12.556596755981445
CN(c1nc2c(c(=O)n(Cc3ccoc3)c(=O)n2C)n1C)C1CCC2CC1C2c1cncc(O)c1,c1ncc(*)cc1O|c1(*)ccoc1,C1CC2C([*])C(C1N(C)c1nc3n(C)c(=O)n(C[*])c(=O)c3n1C)C2,30.352006912231445
O=C1OC(CN2CCN(c3cncc(O)c3)CC2)CC1NCCCc1ccoc1,c1ncc(*)cc1O|c1(*)ccoc1,C(NC1CC(CN2CCN([*])CC2)OC1=O)CC[*],17.884437561035156
O=C(c1cccc(-c2ccoc2)c1)N1CCCC(c2cncc(O)c2)C1,c1ncc(*)cc1O|c1(*)ccoc1,c1c(C(=O)N2CC([*])CCC2)cccc1[*],12.912948608398438
O=C(NCCc1cncc(O)c1)c1ccc2nc(Cc3ccoc3)oc2c1,c1ncc(*)cc1O|c1(*)ccoc1,C([*])CNC(c1cc2c(nc(C[*])o2)cc1)=O,13.975712776184082
CC(Cc1ccoc1)N1CC2(CCCC1=O)CC(c1cncc(O)c1)CCO2,c1ncc(*)cc1O|c1(*)ccoc1,C1(=O)CCCC2(OCCC([*])C2)CN1C(C)C[*],22.53577995300293
O=C(Cc1ccoc1)NCC(=O)Nc1nc2cn(CCc3cncc(O)c3)nc2c2nc(-c3ccco3)nn12,c1ncc(*)cc1O|c1(*)ccoc1,c12c(cn(CC[*])n1)nc(NC(=O)CNC(C[*])=O)n1c2nc(-c2ccco2)n1,21.355947494506836
CC1CN(c2cncc(O)c2)CCN1Cc1nc(N)n2nc(-c3ccoc3)nc2n1,c1ncc(*)cc1O|c1(*)ccoc1,n1c(CN2C(C)CN([*])CC2)nc(N)n2nc([*])nc12,12.695669174194336
CC(=O)c1nc(N2CCN(C(=O)CNC(=O)Cc3ccoc3)CC2)sc1-c1cncc(O)c1,c1ncc(*)cc1O|c1(*)ccoc1,[*]c1sc(N2CCN(C(=O)CNC(=O)C[*])CC2)nc1C(=O)C,25.73181915283203
Cn1cc2c(nc(NCCc3cncc(O)c3)n3nc(-c4ccoc4)nc23)n1,c1ncc(*)cc1O|c1(*)ccoc1,n1c(NCC[*])n2nc([*])nc2c2c1nn(C)c2,14.858492851257324
Cc1cc(-n2c(C3CC3)nn(Cc3ccoc3)c2=O)c(C)n1Cc1cncc(O)c1,c1ncc(*)cc1O|c1(*)ccoc1,c1(C)n(C[*])c(C)cc1-n1c(C2CC2)nn(C[*])c1=O,20.969247817993164
Cn1nc(-c2ccoc2)nc1CN1CCCC(c2cncc(O)c2)C1,c1ncc(*)cc1O|c1(*)ccoc1,n1(C)c(CN2CCCC([*])C2)nc([*])n1,13.529677391052246
Nc1nc(NCC2C3CN(c4cncc(O)c4)CC23)nc2nc(-c3ccoc3)nn12,c1ncc(*)cc1O|c1(*)ccoc1,C(C1C2CN([*])CC12)Nc1nc2n(nc([*])n2)c(N)n1,17.30204200744629
O=C(NCCCN1CCC(c2cncc(O)c2)CC1)C1Cc2ccccc2ON1CCc1ccoc1,c1ncc(*)cc1O|c1(*)ccoc1,O1c2c(cccc2)CC(C(NCCCN2CCC([*])CC2)=O)N1CC[*],18.51882553100586
NC(Cc1ccoc1)C(=O)NCC1C2CCC1CC(c1cncc(O)c1)C2,c1ncc(*)cc1O|c1(*)ccoc1,C(C(NCC1C2CC([*])CC1CC2)=O)(C[*])N,20.43236541748047
CCc1cc(NC(=O)CN2CCC(c3cncc(O)c3)CC2)c(-c2ccoc2)cn1,c1ncc(*)cc1O|c1(*)ccoc1,C1CC([*])CCN1CC(=O)Nc1cc(CC)ncc1[*],20.488500595092773
O=C(Cc1ccc(-c2ccoc2)cc1)NCC1COCC1c1cncc(O)c1,c1ncc(*)cc1O|c1(*)ccoc1,C(C1C([*])COC1)NC(Cc1ccc([*])cc1)=O,16.660200119018555
O=C(Nc1cccc(-c2ccoc2)c1)C1CCCN(c2cncc(O)c2)C1,c1ncc(*)cc1O|c1(*)ccoc1,c1c(NC(C2CN([*])CCC2)=O)cccc1[*],10.80091381072998
CC(O)CCC(c1nnc(-c2ccoc2)o1)N1CCC(c2cncc(O)c2)CC1,c1ncc(*)cc1O|c1(*)ccoc1,C(CC(N1CCC([*])CC1)c1nnc([*])o1)C(C)O,23.765270233154297
O=C(NC1CCCCN(c2cncc(O)c2)C1)c1cc(-c2ccoc2)nc2ccncc12,c1ncc(*)cc1O|c1(*)ccoc1,c12c(c(C(=O)NC3CN([*])CCCC3)cc([*])n1)cncc2,20.240802764892578
Oc1cncc(-c2nnc(-c3ccc(-c4ccoc4)cc3)o2)c1,c1ncc(*)cc1O|c1(*)ccoc1,c1c(-c2oc([*])nn2)ccc([*])c1,11.405664443969727
Oc1cncc(C2CN(Cc3ccnc(-c4ccoc4)c3)CC3CCC32)c1,c1ncc(*)cc1O|c1(*)ccoc1,C12C([*])CN(Cc3cc([*])ncc3)CC1CC2,16.38321876525879
CC(CN1CCCC(c2cncc(O)c2)C1)n1cnc2c(-c3ccoc3)nc(N)nc21,c1ncc(*)cc1O|c1(*)ccoc1,C1CCC([*])CN1CC(C)n1c2nc(N)nc([*])c2nc1,12.726259231567383
O=C(Cc1ccc(-c2ccoc2)cc1)Nc1nnc(-c2cncc(O)c2)s1,c1ncc(*)cc1O|c1(*)ccoc1,c1c(CC(=O)Nc2nnc([*])s2)ccc([*])c1,15.708126068115234
NC(Cc1cncc(O)c1)C(=O)N(Cc1csc(-c2ccoc2)n1)C1CC1,c1ncc(*)cc1O|c1(*)ccoc1,O=C(C(N)C[*])N(C1CC1)Cc1nc([*])sc1,20.99344253540039
O=C(Nc1ncc2c(n1)CCC(CO)(Cc1cncc(O)c1)C2)C1CC1c1ccoc1,c1ncc(*)cc1O|c1(*)ccoc1,C([*])C1(CO)CCc2c(cnc(NC(C3CC3[*])=O)n2)C1,23.477937698364258
O=C(NCCc1ccoc1)C1CCC2CCC(c3cncc(O)c3)CN2C1=O,c1ncc(*)cc1O|c1(*)ccoc1,C(CNC(=O)C1CCC2N(C1=O)CC([*])CC2)[*],17.751300811767578
CC(C)(Cc1ccoc1)NC(=O)C1CCCN1C(Cc1ccccc1)C(=O)C(N)Cc1cncc(O)c1,c1ncc(*)cc1O|c1(*)ccoc1,N(C(C1N(C(C(C(C[*])N)=O)Cc2ccccc2)CCC1)=O)C(C)(C[*])C,24.320552825927734
CC(O)C[SH](=O)(N1CCC(c2ccoc2)C1)N1CC(c2cncc(O)c2)CC1=O,c1ncc(*)cc1O|c1(*)ccoc1,C(C(O)C)S(N1CC([*])CC1=O)(=O)N1CCC([*])C1,31.631738662719727
Nc1nc(NCC2CCCC2c2cncc(O)c2)c(C(F)(F)F)c2nc(-c3ccoc3)nn12,c1ncc(*)cc1O|c1(*)ccoc1,[*]C1C(CNc2nc(N)n3c(c2C(F)(F)F)nc([*])n3)CCC1,22.863794326782227
Nc1nc2c(cnn2CCc2cncc(O)c2)c2nc(-c3ccoc3)nn12,c1ncc(*)cc1O|c1(*)ccoc1,[*]CCn1c2nc(N)n3nc([*])nc3c2cn1,11.762828826904297
CC(=O)NC(Cc1ccoc1)C(=O)NC12CCC(C1)C(c1cncc(O)c1)CC2,c1ncc(*)cc1O|c1(*)ccoc1,C1([*])CCC2(NC(=O)C(NC(=O)C)C[*])CCC1C2,25.533376693725586
Oc1cncc(CCCN2CCC3(CC2)CC3CCc2ccoc2)c1,c1ncc(*)cc1O|c1(*)ccoc1,C(C[*])CN1CCC2(CC1)C(CC[*])C2,13.216976165771484
O=C(Nc1cc(-c2cncc(O)c2)ccn1)C1CCCN1C(=O)C1CCCN1C(=O)C1CCCN1C(=O)c1ccn2nc(-c3ccoc3)ccc12,c1ncc(*)cc1O|c1(*)ccoc1,c1c(C(=O)N2CCCC2C(=O)N2CCCC2C(=O)N2CCCC2C(Nc2nccc([*])c2)=O)c2n(nc([*])cc2)c1,34.39711380004883
NC(CNC(=O)c1cc2ccc(-c3ccoc3)cn2n1)Cc1cncc(O)c1,c1ncc(*)cc1O|c1(*)ccoc1,n12c(cc(C(=O)NCC(C[*])N)n1)ccc([*])c2,19.60773468017578
CC(=O)N1CC(n2cc(-c3ccoc3)nn2)CC1C(=O)NC1CCCC1c1cncc(O)c1,c1ncc(*)cc1O|c1(*)ccoc1,C(NC1CCCC1[*])(=O)C1CC(n2nnc([*])c2)CN1C(=O)C,21.156288146972656
CC1CN(C(C)CO)C(=O)c2cc(-c3cncc(O)c3)cnc2OC1CN(C)CCc1ccoc1,c1ncc(*)cc1O|c1(*)ccoc1,C(CN(CC1Oc2c(cc([*])cn2)C(=O)N(C(CO)C)CC1C)C)[*],15.65523624420166
CCCc1nc(NCCc2cncc(O)c2)c2c(=O)n(CCc3ccoc3)ccc2n1,c1ncc(*)cc1O|c1(*)ccoc1,C(n1ccc2nc(CCC)nc(NCC[*])c2c1=O)C[*],22.102371215820312
O=C(CCc1ccoc1)Nc1ccnc(C2CCN(c3cncc(O)c3)CC2)c1,c1ncc(*)cc1O|c1(*)ccoc1,n1c(C2CCN([*])CC2)cc(NC(CC[*])=O)cc1,14.36496639251709
O=C(Nc1nc(-c2cncc(O)c2)cs1)C1CCc2ccc(-c3ccoc3)cc2C1,c1ncc(*)cc1O|c1(*)ccoc1,C(Nc1scc([*])n1)(=O)C1Cc2cc([*])ccc2CC1,19.309350967407227
CC(CCc1ccoc1)N1CCN(C(=O)CCc2cncc(O)c2)C(C(=O)c2cncc3c2CCCCC3)C1,c1ncc(*)cc1O|c1(*)ccoc1,c12c(cncc1C(=O)C1N(C(CC[*])=O)CCN(C(CC[*])C)C1)CCCCC2,33.12950897216797
Oc1cncc(N2CCC(NCC(c3ccc(F)cc3)N3CCC(c4ccoc4)CC3)C2)c1,c1ncc(*)cc1O|c1(*)ccoc1,c1cc(F)ccc1C(CNC1CCN([*])C1)N1CCC([*])CC1,18.258451461791992
O=C(C1CCCN1C(=O)CCc1ccoc1)N1CCC(c2cncc(O)c2)CC1,c1ncc(*)cc1O|c1(*)ccoc1,C1CC([*])CCN1C(=O)C1CCCN1C(=O)CC[*],13.01095199584961
Oc1cncc(N2CCCC2CNCc2cccc(-c3ccoc3)c2)c1,c1ncc(*)cc1O|c1(*)ccoc1,N1([*])CCCC1CNCc1cccc([*])c1,10.961305618286133
O=C(Cc1ccoc1)Nc1cccc(-c2c[nH]c3nc(-c4cncc(O)c4)ncc23)c1,c1ncc(*)cc1O|c1(*)ccoc1,[*]c1ncc2c([nH]cc2-c2cccc(NC(C[*])=O)c2)n1,23.88260269165039
O=C(c1cncc(-c2ccoc2)c1)N1CCC(c2cncc(O)c2)CC1,c1ncc(*)cc1O|c1(*)ccoc1,c1ncc(C(=O)N2CCC([*])CC2)cc1[*],15.330073356628418
Oc1cncc(C2CCCN(Cc3cccc(-c4ccoc4)n3)C2)c1,c1ncc(*)cc1O|c1(*)ccoc1,C1([*])CN(Cc2nc([*])ccc2)CCC1,11.169008255004883
O=C(CCc1ccc(-c2ccoc2)cc1)NCCCC1CCN(c2cncc(O)c2)CC1,c1ncc(*)cc1O|c1(*)ccoc1,C(CCC1CCN([*])CC1)NC(=O)CCc1ccc([*])cc1,16.264856338500977
CC(C)Cn1nc(C(=O)N2CCC(c3cncc(O)c3)C2)c2cc(-c3ccoc3)nc(N)c21,c1ncc(*)cc1O|c1(*)ccoc1,n1c(C(N2CC([*])CC2)=O)c2c(c(N)nc([*])c2)n1CC(C)C,24.717103958129883
